molecule_chembl_id,drug_name,approval_year,target_chembl_id,uniprot_id
CHEMBL2396661,ALPELISIB,2019,CHEMBL4005,Q14CW1
CHEMBL2396661,ALPELISIB,2019,CHEMBL4005,Q99762
CHEMBL2396661,ALPELISIB,2019,CHEMBL4005,P42336
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,B2RUT3
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,E9PDJ0
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13917
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13918
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13919
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13920
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13921
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13922
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13923
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13924
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13925
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13926
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13927
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13928
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13929
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13930
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13932
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13933
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q14743
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q14744
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q15877
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q4VMI7
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q4VMI8
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q4VMI9
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q6PKM7
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q8N6C0
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q99025
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q99241
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q99875
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13936
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,A4IF51
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,B1ALM2
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q12896
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13934
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13698
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,B0FYA3
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13916
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q13931
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q71UT1
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q9UDC3
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q01668
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,A6NI29
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,F5CIQ9
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,O43901
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,O95226
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,Q9UHB1
CHEMBL4594262,AMLODIPINE BENZOATE,2019,CHEMBL2095229,O60840
CHEMBL3301583,ANDEXANET ALFA,2019,CHEMBL3713062,O95103
CHEMBL3301583,ANDEXANET ALFA,2019,CHEMBL3713062,P10646
CHEMBL3301583,ANDEXANET ALFA,2019,CHEMBL3713062,Q53TS4
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,A4GX73
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,B2ZUE0
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,P02023
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,Q13852
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,Q14481
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,Q14510
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,Q45KT0
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,Q549N7
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,Q6FI08
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,Q6R7N2
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,Q8IZI1
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,Q9BX96
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,Q9UCD6
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,Q9UCP8
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,Q9UCP9
CHEMBL4594311,BETIBEGLOGENE AUTOTEMCEL,2019,CHEMBL4331,P68871
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019,CHEMBL2364159,B2RAU4
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019,CHEMBL2364159,D3DW16
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019,CHEMBL2364159,D3DW17
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019,CHEMBL2364159,P13795
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019,CHEMBL2364159,P36974
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019,CHEMBL2364159,P60880
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019,CHEMBL2364159,P70557
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019,CHEMBL2364159,P70558
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019,CHEMBL2364159,Q53EM2
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019,CHEMBL2364159,Q5U0B5
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019,CHEMBL2364159,Q8IXK3
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019,CHEMBL2364159,Q96FM2
CHEMBL4297862,BOTULINUM TOXIN TYPE A,2019,CHEMBL2364159,Q9BR45
CHEMBL2070241,BREMELANOTIDE,2019,CHEMBL259,B2RAC3
CHEMBL2070241,BREMELANOTIDE,2019,CHEMBL259,P32245
CHEMBL2070241,BREMELANOTIDE,2019,CHEMBL259,Q16317
CHEMBL2070241,BREMELANOTIDE,2019,CHEMBL259,Q3MIJ6
CHEMBL4297533,BREMELANOTIDE ACETATE,2019,CHEMBL259,B2RAC3
CHEMBL4297533,BREMELANOTIDE ACETATE,2019,CHEMBL259,P32245
CHEMBL4297533,BREMELANOTIDE ACETATE,2019,CHEMBL259,Q16317
CHEMBL4297533,BREMELANOTIDE ACETATE,2019,CHEMBL259,Q3MIJ6
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,D3DQK6
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q8N629
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,P14867
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,A8K115
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,A8K1A0
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,D1LYT0
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,D1LYT1
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q16323
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q4FZB2
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,P47870
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,F5HB82
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q6GRL6
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q6PCC3
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q9UDB3
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q9UN15
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,P18507
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,B7Z2W1
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,B7Z825
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,F5H3D2
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,H7BYV8
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q14352
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q96FM5
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,P28472
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q8IYR7
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,P48169
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,G3V594
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q9HD46
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q9NYT2
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q99928
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,A6NFN1
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q32MB4
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q9NZK8
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q9UN88
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q8TAF9
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,P34903
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,A8KA36
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,D3DQL2
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q32MJ1
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,O00591
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q8N4N9
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,O14764
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q5H9T8
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q8N1C3
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,B2R6U7
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,D6REL3
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q16166
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q8TBK3
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,P18505
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,E7ET93
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,O15345
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,O15346
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q6PCD2
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q99520
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,P78334
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,A8K0U7
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,B7Z1H8
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q59G14
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,P47869
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,A8K338
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q14DC2
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q53XL6
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q9NYT3
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q9NYT4
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q9NYT5
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,P31644
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,A8K096
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q4VAV2
CHEMBL207538,BREXANOLONE,2019,CHEMBL2093872,Q16445
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,B5BU86
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,H0Y2S8
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,H0Y407
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,H0Y414
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,H0Y462
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,H0Y8N2
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,H3BLW7
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,O60720
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,O75875
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,Q074Z4
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,Q16889
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,Q5UB46
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,Q6P0P5
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,Q96KJ0
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,Q96L82
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,Q96NW5
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,Q9H1W8
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,Q9H1W9
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,Q9UH58
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,Q9UL23
CHEMBL3707357,BROLUCIZUMAB,2019,CHEMBL1783,P15692
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,Q2M930
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P24228
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P04286
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P0AD68
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P76688
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,Q2M761
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P02918
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,A0A7H2C765
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P75664
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P02919
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P04287
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P77106
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P0AEB2
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P08150
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P0AD65
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P77287
CHEMBL3989974,CEFIDEROCOL,2019,CHEMBL2354204,P08506
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,Q2M930
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P24228
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P04286
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P0AD68
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P76688
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,Q2M761
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P02918
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,A0A7H2C765
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P75664
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P02919
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P04287
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P77106
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P0AEB2
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P08150
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P0AD65
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P77287
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,2019,CHEMBL2354204,P08506
CHEMBL4297734,CRIZANLIZUMAB,2019,CHEMBL5378,P16109
CHEMBL4297734,CRIZANLIZUMAB,2019,CHEMBL5378,Q5R344
CHEMBL4297734,CRIZANLIZUMAB,2019,CHEMBL5378,Q8IVD1
CHEMBL4297185,DAROLUTAMIDE,2019,CHEMBL1871,A0A0B4J1T2
CHEMBL4297185,DAROLUTAMIDE,2019,CHEMBL1871,A2RUN2
CHEMBL4297185,DAROLUTAMIDE,2019,CHEMBL1871,B1AKD7
CHEMBL4297185,DAROLUTAMIDE,2019,CHEMBL1871,C0JKD3
CHEMBL4297185,DAROLUTAMIDE,2019,CHEMBL1871,C0JKD4
CHEMBL4297185,DAROLUTAMIDE,2019,CHEMBL1871,E7EVX6
CHEMBL4297185,DAROLUTAMIDE,2019,CHEMBL1871,Q9UD95
CHEMBL4297185,DAROLUTAMIDE,2019,CHEMBL1871,P10275
CHEMBL3989944,DIROXIMEL FUMARATE,2019,CHEMBL2069156,B3KPD5
CHEMBL3989944,DIROXIMEL FUMARATE,2019,CHEMBL2069156,Q14145
CHEMBL3989944,DIROXIMEL FUMARATE,2019,CHEMBL2069156,Q6LEP0
CHEMBL3989944,DIROXIMEL FUMARATE,2019,CHEMBL2069156,Q8WTX1
CHEMBL3989944,DIROXIMEL FUMARATE,2019,CHEMBL2069156,Q9BPY9
CHEMBL4298128,ELEXACAFTOR,2019,CHEMBL4051,P13569
CHEMBL4298128,ELEXACAFTOR,2019,CHEMBL4051,Q20BG8
CHEMBL4298128,ELEXACAFTOR,2019,CHEMBL4051,Q20BH2
CHEMBL4298128,ELEXACAFTOR,2019,CHEMBL4051,Q2I0A1
CHEMBL4298128,ELEXACAFTOR,2019,CHEMBL4051,Q2I102
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL3712928,B4DQW3
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL3712928,Q96K15
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL3712928,Q96NY8
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,A2BFA2
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,P05217
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,P68371
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q9H4B7
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,A6NJQ0
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q13748
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q5W099
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q6PEY3
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q96F18
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,P0DPH7
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,A8MUB1
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,B3KNQ6
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,P05215
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,P68366
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,A8K854
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q9BTZ0
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q9BW10
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q13509
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,A8K0B8
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,G3V1U9
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,P04687
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,P05209
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q71U36
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,B3KQP4
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q969E5
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,P04350
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q5SQX9
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q8WZ78
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q3ZCM7
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,P05218
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q8WUC1
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q9CY33
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,P07437
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,P04687
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,P05209
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q27I68
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q8WU19
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,P68363
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q9BQE3
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q6PEY2
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q6FGZ8
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q8IWR2
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q13885
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,A8K068
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q9BVA1
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,B3KM76
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q9HA42
CHEMBL3301589,ENFORTUMAB VEDOTIN,2019,CHEMBL2095182,Q9BUF5
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,B2R6T5
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,B7ZM34
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,P08119
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q15655
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q15656
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q5D056
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q5VZS2
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q7Z5C3
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q9UIU7
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,P04629
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,B1ANZ4
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,B4DFV9
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q16675
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q59GJ1
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q8WXJ5
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q8WXJ6
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q8WXJ7
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q16620
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,B7Z4C5
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,E9PG56
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,H0YND1
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,O75682
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q12827
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q16289
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL3559684,Q16288
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL5568,P08922
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL5568,Q15368
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL5568,Q5TDB5
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL4247,A6P4T4
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL4247,A6P4V4
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL4247,Q4ZFX9
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL4247,Q53QQ6
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL4247,Q53RZ4
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL4247,Q59FI3
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL4247,Q9UM73
CHEMBL1983268,ENTRECTINIB,2019,CHEMBL4247,Q9Y4K6
CHEMBL3545376,ERDAFITINIB,2019,CHEMBL2095217,D3DVP9
CHEMBL3545376,ERDAFITINIB,2019,CHEMBL2095217,D3DVQ0
CHEMBL3545376,ERDAFITINIB,2019,CHEMBL2095217,Q14308
CHEMBL3545376,ERDAFITINIB,2019,CHEMBL2095217,Q16294
CHEMBL3545376,ERDAFITINIB,2019,CHEMBL2095217,Q16608
CHEMBL3545376,ERDAFITINIB,2019,CHEMBL2095217,Q59FL9
CHEMBL3545376,ERDAFITINIB,2019,CHEMBL2095217,P22607
CHEMBL3545376,ERDAFITINIB,2019,CHEMBL2095217,A8K6T9
CHEMBL3545376,ERDAFITINIB,2019,CHEMBL2095217,A8K8V5
